Key=fname,lname,Position,JerseyNumber,Speed,Agility,Strength,Jumping,Coverage,PassRush,RunCoverage,PassBlocking,RunBlocking,Catch,RunRoute,BreakTackle,HoldOntoBall,PowerRunStyle,PassAccuracy,PassArmStrength,PassReadCoverage,Tackle,KickPower,KickAccuracy,Stamina,Durability,Leadership,Scramble,Composure,Consistency,Aggressiveness,College,DOB,Hand,Weight,Height,BodyType,Skin,Face,Dreads,Helmet,FaceMask,Visor,EyeBlack,MouthPiece,LeftGlove,RightGlove,LeftWrist,RightWrist,LeftElbow,RightElbow,Sleeves,LeftShoe,RightShoe,NeckRoll,Turtleneck,YearsPro

Team = 49ers
Bilal,Nichols,DE,98,74,62,87,75,24,71,75,45,45,39,31,54,87,Power,6,23,10,78,17,10,80,88,55,28,53,55,76,Delaware,9/14/1996,Right,306,76",Extra Large,Skin 6,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,0
Jonathan,Bullard,DE,90,75,76,80,84,25,77,78,44,44,36,7,38,87,Balanced,6,22,10,82,21,19,82,89,69,29,67,69,80,Florida,10/22/1993,Right,290,"6'2""",ExtraLarge,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,2
Nick,Williams,DE,97,73,73,83,81,31,76,77,45,45,23,10,24,76,Balanced,6,19,10,77,15,11,73,93,64,28,62,64,76,Samford,2/21/1990,Right,309,76",Extra Large,Skin 6,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,5
Roy,Robertson-Harris,DE,95,78,69,80,83,40,66,71,45,45,40,5,46,85,Balanced,6,35,10,80,30,30,82,87,62,30,60,62,76,UTEP,7/23/1993,Right,268,"6'7""",Large,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,2
Eddie,Goldman,DT,91,64,58,88,74,24,75,77,45,45,25,8,25,84,Power,6,21,10,87,24,18,82,85,80,25,78,80,85,Florida State,1/6/1994,Right,320,"6'4""",ExtraLarge,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,3
Khalil,Mack,OLB,52,87,88,89,94,52,93,92,45,45,62,8,55,92,Power,6,32,10,92,24,22,95,97,97,33,95,97,86,Buffalo,9/12/1990,Right,248,"6' 3""",Normal,Skin 4,Face 4,No,Standard,Type 7,Clear,No,No,Team 3,Team 3,Neoprene Small,Neoprene Small,None,None,None,Style 6,Style 6,None,None,,4
Aaron,Lynch,OLB,99,82,74,76,76,54,81,83,45,45,50,9,40,69,Balanced,6,10,10,78,25,21,79,88,74,31,72,74,74,South Florida,3/8/1993,Right,244,"6' 6""",Normal,Skin 2,Face 2,No,Standard,Type 6,None,No,No,Team 3,Team 3,Taped Small,Taped Small,None,None,None,Style 6,Style 6,None,None,,4
Sam,Acho,OLB,93,81,74,71,75,54,72,75,45,45,53,9,40,82,Balanced,6,14,10,83,13,20,86,88,75,31,73,75,79,Texas,9/6/1988,Right,257,"6' 3""",Large,Skin 4,Face 4,No,Standard,Type 7,None,No,No,Team 1,Team 1,Neoprene Small,Neoprene Small,None,None,None,Style 6,Style 6,None,None,,7
Kylie,Fitts,OLB,49,83,81,83,79,46,71,77,45,45,47,8,30,90,Balanced,6,14,10,78,16,11,86,84,52,31,50,52,77,Utah,10/11/1994,Right,260,76",Large,Skin 1,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,0
Leonard,Floyd,OLB,94,86,86,75,92,58,78,81,45,45,49,8,27,83,Balanced,6,22,10,83,21,19,86,86,74,32,72,74,77,Georgia,9/8/1992,Right,240,"6'6""",Normal,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,2
Isaiah,Irving,OLB,47,77,82,73,86,64,66,72,45,45,44,8,29,82,Balanced,6,22,10,79,20,19,81,87,55,29,53,55,76,Ohio State,6/9/1994,Right,254,"6'2""",Large,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,1
Danny,Trevathan,ILB,59,80,80,67,82,79,73,76,45,45,73,8,28,87,Balanced,6,20,10,92,37,30,92,85,89,30,87,89,82,Kentucky,3/24/1990,Right,239,"6'1""",Large,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,6
Roquan,Smith,ILB,58,89,88,80,81,77,73,82,45,45,61,12,39,95,Balanced,8,25,10,88,14,22,94,93,69,37,67,69,87,Georgia,5/27/1997,Right,225,73",Large,Skin 6,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,0
Nick,Kwiatkoski,ILB,44,81,87,78,83,74,79,83,45,45,58,8,31,84,Balanced,6,25,10,85,22,29,85,90,74,31,72,74,79,West Virginia,5/26/1993,Right,242,"6'2""",Large,Skin1,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,2
Joel,Iyiegbuniwe,ILB,57,85,80,66,84,68,74,80,45,45,47,24,42,87,Balanced,6,24,10,81,14,12,88,81,59,32,57,59,84,W. Kentucky,10/12/1995,Right,230,73",Large,Skin 6,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,0
Kyle,Fuller,CB,23,92,90,62,91,77,53,54,35,35,78,12,36,87,Finesse,6,36,10,60,19,19,94,89,86,34,84,86,80,Virginia Tech,2/16/1992,Right,194,"6 '0""",Normal,Skin 3,Face 5,No,Standard,Type 5,Clear,No,No,Team 4,Team 4,Neoprene Large,Neoprene Large,None,None,None,Style 6,Style 6,None,None,,4
Bryce,Callahan,CB,37,94,87,67,96,76,57,63,35,35,66,21,27,81,Finesse,6,36,10,52,24,21,87,88,80,35,78,80,45,Rice,10/23/1991,Right,191,"5'10""",Normal,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,3
Prince,Amukamara,CB,20,90,93,69,91,76,58,66,35,35,70,11,35,70,Finesse,6,30,10,67,22,15,96,90,78,34,76,78,65,Nebraska,6/6/1989,Right,207,"6 '0""",Normal,Skin 5,Face 1,No,Standard,Type 5,None,No,No,Team 2,Team 2,Single White,Single White,None,None,None,Style 6,Style 6,None,None,,7
Marcus,Cooper Sr,CB,31,89,83,68,91,73,55,59,35,35,74,10,34,75,Balanced,10,20,10,61,22,17,88,93,72,36,70,72,74,Rutgers,2/1/1990,Right,192,74",Normal,Skin 6,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,5
Kevin,Toliver II,CB,22,89,88,62,87,74,54,64,30,32,61,21,34,79,Balanced,10,35,10,60,20,14,89,81,56,38,54,56,56,LSU,11/24/1995,Right,192,74",Normal,Skin 6,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,0
Sherrick,McManis,CB,27,86,85,60,93,71,52,58,35,35,55,10,25,75,Balanced,6,21,10,59,22,19,94,76,69,32,67,69,67,Northwestern,12/19/1987,Right,193,"6' 1""",Normal,Skin 4,Face 6,No,Standard,Type 5,None,No,No,Team 4,Team 4,Taped Small,Taped Small,None,None,None,Style 6,Style 6,None,None,,8
Adrian,Amos Jr,SS,38,93,84,73,86,85,70,77,35,35,61,13,40,66,Balanced,11,30,10,75,25,25,88,92,87,41,85,87,85,Penn State,4/29/1993,Right,214,72",Normal,Skin 6,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,3
Deon,Bush,SS,26,87,82,71,93,61,49,57,25,14,64,13,53,83,Balanced,11,27,10,67,21,18,88,89,62,39,60,62,85,"Miami, FL",8/14/1993,Right,200,"6'0""",Normal,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,2
Eddie,Jackson,FS,39,88,86,63,84,77,61,64,35,38,78,43,48,64,Finesse,6,21,10,67,20,19,89,80,81,33,79,81,82,Alabama,12/10/1993,Right,201,"6'0""",Normal,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,1
DeAndre,Houston-Carson,FS,36,88,91,64,84,65,57,61,4,14,69,14,48,86,Balanced,6,26,10,77,20,19,90,89,56,33,54,56,74,Arizona,4/13/1993,Right,203,"6'1""",Normal,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,2
Cody,Parkey,K,1,63,65,35,64,17,15,17,10,15,42,10,15,75,Balanced,26,39,10,19,94,81,85,92,55,38,53,55,10,Auburn,2/19/1992,Right,190,"6 '0""",Skinny,Skin 1,Face 6,No,Standard,Type 1,None,No,No,None,None,None,None,None,None,None,Style 3,Style 3,None,None,,4
Pat,O'Donnell,P,16,82,75,59,78,17,24,42,10,20,34,10,15,65,Balanced,31,49,10,24,91,81,87,85,60,47,58,60,55,Miami (Fla.),2/22/1991,Right,220,"6' 5""",Normal,Skin 1,Face 4,No,Standard,Type 2,None,No,No,None,None,None,None,None,None,None,Style 1,Style 6,None,None,,4
# Team:Bears players: 53
Team = Bengals
Andy,Dalton,QB,14,76,74,54,66,12,11,17,13,14,62,20,23,94,Finesse,81,90,81,15,12,19,91,96,81,81,79,81,12,TCU,10/29/1987,Right,220,"6' 2""",Normal,Skin 1,Face 7,No,Standard,Type 2,None,No,No,None,None,Single Black,Single Black,None,None,None,Style 4,Style 4,None,None,,7
Matt,Barkley,QB,7,73,64,63,72,17,25,31,19,15,37,17,32,87,Balanced,80,85,72,25,25,25,95,87,72,80,70,72,12,USC,9/8/1990,Right,227,"6' 2""",Normal,Skin 1,Face 13,No,Standard,Type 2,None,Yes,No,None,None,Quarterback,Single White,None,None,None,Style 6,Style 6,None,None,,5
Jeff,Driskel,QB,6,85,82,68,74,15,21,24,17,16,36,16,62,85,Balanced,70,91,62,24,21,20,91,89,62,79,60,62,11,LA. Tech,4/23/1993,Right,231,76",Large,Skin 1,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,2
Giovani,Bernard,RB,25,91,95,63,83,24,28,36,65,44,71,68,52,69,Finesse,28,30,10,35,23,15,94,84,77,47,75,77,20,North Carolina,11/22/1991,Right,208,"5' 9""",Normal,Skin 3,Face 3,No,Revolution,Type 5,None,No,No,Team 1,Team 1,Taped Small,Taped Small,High White,High White,None,Style 6,Style 6,None,White,,5
Joe,Mixon,RB,28,91,91,75,84,15,30,36,47,41,73,57,76,84,Finesse,32,38,10,37,24,16,94,93,78,54,76,78,38,Oklahoma,7/24/1996,Right,228,"6'1""",Large,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,1
Mark,Walton Jr,RB,32,87,86,65,77,17,22,30,57,30,70,62,66,77,Finesse,20,26,10,31,18,12,89,87,62,42,60,62,24,Miami,3/29/1997,Right,205,70",Normal,Skin 6,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,0
Cethan,Carter,FB,82,83,74,75,79,17,34,40,64,71,72,54,76,73,Balanced,10,30,10,35,21,19,83,85,52,36,50,52,39,Nebraska,9/5/1993,Right,241,75",Large,Skin 3,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,1
A.J.,Green,WR,18,90,94,72,97,26,37,40,28,59,93,91,67,86,Finesse,16,40,10,35,19,15,96,91,98,41,96,98,15,Georgia,7/31/1988,Right,207,"6' 4""",Normal,Skin 5,Face 3,No,Standard,Type 5,None,No,No,Team 2,Team 2,Neoprene Small,Neoprene Small,None,None,None,Style 2,Style 2,None,None,,7
John,Ross,WR,15,97,93,51,88,24,26,32,47,52,82,78,27,77,Finesse,10,35,10,26,20,23,92,87,68,40,66,68,18,Washington,11/27/1994,Right,188,"5'11""",Normal,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,1
Tyler,Boyd,WR,83,88,86,63,88,20,35,38,48,54,86,76,34,76,Finesse,22,32,10,24,23,22,89,87,77,46,75,77,15,Pittsburgh,11/15/1993,Right,197,"6'2""",Normal,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,2
Josh,Malone,WR,80,92,85,61,80,20,27,33,48,48,83,72,32,79,Finesse,18,28,10,28,18,16,86,89,68,46,66,68,30,Tennessee,3/21/1996,Right,208,"6'3""",Normal,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,1
Cody,Core,WR,16,90,88,63,87,22,25,32,47,50,80,67,45,75,Finesse,10,29,10,21,11,11,89,88,64,38,62,64,12,Ole Miss,4/7/1994,Right,210,"6'3""",Normal,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,2
Auden,Tate,WR,19,85,81,69,80,16,27,31,25,49,80,70,65,88,Balanced,15,30,10,31,17,12,87,91,57,40,55,57,25,Florida State,2/3/1997,Right,225,77",Normal,Skin 6,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,0
Tyler,Eifert,TE,85,84,85,71,91,19,44,44,67,72,88,80,75,83,Balanced,10,40,10,35,22,21,95,78,86,36,84,86,25,Notre Dame,9/8/1990,Right,250,"6' 6""",Normal,Skin 1,Face 4,No,Standard,Type 7,None,Yes,No,Team 2,Team 2,Taped Small,Taped Small,High White,High White,None,Style 3,Style 3,None,None,,5
Tyler,Kroft,TE,81,81,80,69,84,17,38,38,56,55,83,70,63,62,Balanced,10,40,10,35,22,21,84,85,78,35,76,78,25,Rutgers,10/15/1992,Right,250,"6'6""",Normal,Skin1,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,3
C.J.,Uzomah,TE,87,85,79,71,81,15,42,48,65,74,77,57,69,82,Balanced,38,49,10,54,22,15,84,88,65,56,63,65,12,Auburn,1/14/1993,Right,265,"6'6""",Large,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,3
Cordy,Glenn,T,77,68,68,93,63,14,20,24,80,73,33,8,25,83,Power,6,16,10,24,14,29,83,89,82,26,80,82,23,Georgia,9/18/1989,Right,345,"6' 6""",Extra Large,Skin 3,Face 1,No,Revolution,Type 10,None,No,No,Type 1,Type 1,Taped Small,Taped Small,High White,High White,None,Style 6,Style 6,None,None,,6
Jake,Fisher,T,74,72,68,85,82,13,24,23,73,72,54,32,24,77,Power,6,22,10,24,19,19,87,83,82,28,80,82,25,Oregon,8/16/1993,Right,305,"6'6""",Large,Skin1,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,3
Cedric,Ogbuehi,T,70,73,70,82,74,17,16,22,71,72,25,6,15,73,Balanced,6,30,10,25,25,25,88,74,65,28,63,65,12,Iowa,4/25/1992,Right,310,"6'5""",ExtraLarge,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,3
Bobby,Hart,T,68,52,52,84,77,12,34,39,68,72,42,8,25,80,Balanced,6,35,10,40,25,21,75,93,81,21,79,81,20,Florida State,8/21/1994,Right,334,"6'5""",ExtraLarge,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,3
Clint,Boling,G,65,60,53,87,25,10,27,37,79,77,22,8,25,93,Power,6,29,10,33,9,14,81,97,82,24,80,82,20,Georgia,5/8/1989,Right,305,"6'5""",ExtraLarge,Skin1,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,7
Christian,Westerman,G,63,68,75,88,61,13,27,28,71,71,28,7,33,84,Power,6,24,10,31,20,20,87,89,60,26,58,60,36,Michigan,2/23/1993,Right,300,"6'3""",Large,Skin1,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,2
Trey,Hopkins,G,66,64,48,87,72,12,14,19,75,72,45,6,15,74,Power,6,30,10,35,25,25,75,91,77,25,75,77,12,Texas,7/6/1992,Right,310,"6'3""",ExtraLarge,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,4
Alex,Redmond,G,62,64,70,86,69,13,26,25,71,72,40,8,20,80,Power,6,30,10,30,25,25,77,78,58,25,56,58,20,UCLA,1/18/1995,Right,310,"6'5""",ExtraLarge,Skin1,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,2
Billy,Price,C,53,66,65,88,67,12,10,12,79,81,21,6,25,95,Power,6,23,10,33,17,13,87,89,64,26,62,64,20,Ohio State,10/11/1994,Right,305,76",Extra Large,Skin 1,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,0
Carlos,Dunlap,DE,96,82,82,79,84,58,82,83,45,45,43,9,35,65,Balanced,6,9,10,82,8,10,89,86,90,31,88,90,72,Florida,2/28/1989,Right,280,"6' 6""",Normal,Skin 4,Face 15,No,Revolution,Type 6,None,No,No,Type 3,Type 3,Neoprene Small,Neoprene Small,None,None,None,Style 6,Style 6,None,White,,8
Sam,Hubbard,DE,94,78,81,74,84,39,71,76,45,45,41,10,31,91,Balanced,6,20,10,83,10,10,81,92,58,30,56,58,75,Ohio State,6/29/1995,Right,270,77",Large,Skin 1,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,0
Carl,Lawson,DE,58,83,79,88,80,46,68,72,45,45,31,9,36,74,Power,6,12,10,81,14,12,88,81,75,31,73,75,76,Auburn,6/29/1995,Right,261,"6'2""",Large,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,1
Michael,Johnson,DE,90,81,80,75,87,46,77,79,45,45,37,9,50,70,Balanced,6,20,10,80,25,15,84,88,80,31,78,80,70,Georgia Tech,2/7/1987,Right,270,"6' 7""",Normal,Skin 4,Face 6,No,Revolution,Type 10,None,No,No,Team 4,Team 4,Neoprene Large,Neoprene Large,None,None,None,Style 6,Style 6,None,None,,9
Jordan,Willis,DE,75,87,81,85,92,41,76,81,45,45,42,11,36,91,Power,6,25,10,82,21,22,87,93,68,33,66,68,81,Kansas State,5/2/1995,Right,255,"6'4""",Large,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,1
Geno,Atkins,DT,97,78,71,90,75,20,89,87,45,45,25,8,30,80,Power,6,25,10,83,20,20,90,85,97,30,95,97,68,Georgia,3/28/1988,Right,303,"6' 1""",Extra Large,Skin 4,Face 14,No,Standard,Type 10,None,Yes,No,Type 3,Type 3,Single White,Single White,None,None,None,Style 6,Style 6,None,None,,8
Ryan,Glasgow,DT,98,68,57,88,69,24,73,75,45,45,30,9,37,81,Power,6,23,10,79,20,17,76,87,69,26,67,69,83,Michigan,9/30/1993,Right,302,"6'3""",ExtraLarge,Skin1,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,1
Andrew,Billings,DT,99,74,68,91,72,22,67,70,44,45,26,7,43,78,Power,6,24,10,77,23,19,79,87,69,28,67,69,81,Baylor,3/6/1995,Right,325,"6'1""",ExtraLarge,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,2
Josh,Tupou,DT,91,61,56,87,61,26,66,71,45,45,27,8,36,92,Power,6,14,10,80,17,11,80,84,61,24,59,61,74,Colorado,5/2/1994,Right,350,75",Extra Large,Skin 6,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,1
Vincent,Rey,OLB,57,83,78,72,75,56,70,73,45,45,60,8,40,79,Balanced,6,22,10,88,22,25,90,93,78,31,76,78,74,Duke,9/6/1987,Right,250,72",Large,Skin 6,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,8
Nick,Vigil,OLB,59,83,78,71,83,56,71,75,45,45,56,8,29,91,Balanced,5,23,10,82,23,26,86,90,72,31,70,72,79,Utah State,8/20/1993,Right,239,"6'2""",Large,Skin1,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,2
Vontaze,Burfict,OLB,55,79,75,79,80,72,84,87,45,45,64,7,50,96,Balanced,6,22,10,91,12,10,93,96,84,30,82,84,94,Arizona State,9/24/1990,Right,255,"6' 1""",Normal,Skin 3,Face 1,Yes,Standard,Type 6,None,No,No,Team 2,Team 2,Taped Small,Taped Small,None,None,None,Style 6,Style 6,None,None,,6
Jordan,Evans,OLB,50,88,84,75,91,52,67,72,45,45,61,10,34,83,Balanced,6,22,10,78,16,20,87,91,70,33,68,70,74,Oklahoma,1/27/1995,Right,233,"6'2""",Large,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,1
Preston,Brown,ILB,52,78,86,81,84,65,74,76,45,45,63,8,55,85,Balanced,6,25,10,87,18,20,93,97,83,30,81,83,87,Louisville,10/27/1992,Right,251,"6'1""",Large,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,4
Hardy,Nickerson,ILB,56,80,81,71,80,55,67,74,45,45,63,10,36,84,Balanced,6,25,10,86,20,20,89,90,57,30,55,57,83,Illinois,1/5/1994,Right,232,"6'0""",Large,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,1
William,Jackson,CB,22,93,88,59,92,85,60,63,10,16,72,17,26,76,Finesse,6,31,10,54,18,17,91,88,85,35,83,85,74,Houston,10/26/1993,Right,187,"6'0""",Normal,Skin6,Face5,No,Standard,FaceMask7,None,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,,2
Dre,Kirkpatrick,CB,27,87,85,64,87,77,57,58,35,35,68,14,50,76,Finesse,6,14,10,57,14,12,95,85,85,33,83,85,73,Alabama,10/26/1989,Right,185,"6' 2""",Normal,Skin 4,Face 3,Yes,Standard,Type 19,Clear,Yes,No,Team 2,Team 2,Taped Small,Taped Small,None,None,None,Style 6,Style 6,None,White,,6
Darqueze,Dennard,CB,21,91,84,62,88,74,63,72,35,35,72,13,15,85,Finesse,6,25,10,72,15,16,95,87,79,34,77,79,65,Michigan State,10/10/1991,Right,197,"5' 11""",Normal,Skin 4,Face 2,No,Standard,Type 5,None,No,Yes,Team 3,Team 3,Neoprene Small,Neoprene Small,None,None,None,Style 3,Style 3,None,None,,4
Davontae,Harris,CB,35,91,85,64,79,74,47,58,35,35,63,15,24,82,Finesse,6,28,10,56,18,14,90,83,56,34,54,56,46,Illinois St.,1/21/1995,Right,205,71",Normal,Skin 6,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,0
Tony,McRae,CB,29,87,88,65,87,70,59,65,25,25,64,18,37,78,Finesse,6,24,10,62,25,25,86,89,57,33,55,57,57,North Carolina,5/3/1993,Right,185,70",Normal,Skin 6,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,2
Darius,Phillips,CB,23,92,91,46,79,73,45,56,35,40,73,38,19,86,Finesse,6,25,10,51,17,13,92,87,54,34,52,54,44,W. Michigan,6/26/1996,Right,179,70",Skinny,Skin 6,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,0
Shawn,Williams,SS,36,89,83,77,89,72,60,68,35,35,61,11,59,90,Balanced,6,35,10,81,26,19,88,91,76,33,74,76,85,Georgia,5/13/1991,Right,211,"6 '0""",Normal,Skin 4,Face 2,No,Standard,Type 5,Clear,No,No,Team 4,Team 4,Double Team,Double Team,High Black,High Black,None,Style 6,Style 6,None,None,,5
Trayvon,Henderson,SS,41,86,85,56,93,68,56,61,35,35,69,35,40,83,Finesse,6,21,10,67,17,11,89,85,59,32,57,59,80,Hawaii,8/15/1995,Right,209,72",Normal,Skin 6,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,0
Brandon,Wilson,SS,40,92,84,75,94,67,46,55,32,22,62,52,42,76,Balanced,24,30,10,56,19,21,86,89,56,46,54,56,59,Houston,7/27/1994,Right,200,71",Normal,Skin 6,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,1
Jessie,Bates III,FS,30,89,88,57,85,78,46,64,35,35,74,15,41,79,Finesse,10,25,10,73,18,12,91,90,62,36,60,62,69,Wake Forest,2/26/1997,Right,200,74",Normal,Skin 6,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,0
Clayton,Fejedelem,FS,42,87,81,73,90,63,46,52,35,35,62,17,47,90,Balanced,5,12,10,69,12,10,90,92,66,32,64,66,81,Illinois,6/2/1993,Right,205,72",Normal,Skin 1,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,2
Randy,Bullock,K,4,68,63,61,70,17,31,34,10,15,35,10,15,50,Balanced,26,45,10,25,94,83,85,87,53,40,51,53,32,Texas A&M,12/16/1989,Right,206,"5' 9""",Normal,Skin 1,Face 6,No,Standard,Type 2,None,No,No,None,None,None,None,None,None,None,Style 6,Style 6,None,None,,6
Kevin,Huber,P,10,69,64,55,39,21,15,17,19,22,31,10,10,50,Balanced,28,42,10,22,88,75,90,95,57,39,55,57,12,Cincinnati,7/16/1985,Left,212,"6' 1""",Normal,Skin 1,Face 13,No,Standard,Type 1,None,No,No,None,None,None,None,None,None,None,Style 6,Style 6,None,None,,9
# Team:Bengals players: 53
Team = Bills
Josh,Allen,QB,17,82,84,72,81,15,21,28,14,17,33,16,58,88,Balanced,76,99,62,32,22,14,93,87,62,81,60,62,11,Wyoming,5/21/1996,Right,233,77",Large,Skin 1,Face 5,No,Standard,FaceMask7,Clear,Yes,No,Team3,Team3,None,None,None,None,None,Shoe3,Shoe3,None,None,0
